id_cooperado,idade,renda_mensal,segmento,tempo_cooperativa_meses
2792,45,3758.72,PF,80
2793,24,54817.75,PF,13
2794,49,8113.43,PF,48
2795,28,2878.43,PF,114
2796,27,4106.4,PF,56
2797,26,2435.81,Agro,72
2798,31,717.92,PJ,56
2799,30,6311.45,PF,50
2800,74,20454.61,PF,95
2801,42,1333.49,PJ,45
2802,19,5136.93,PJ,89
2803,52,2791.9,PJ,59
2804,24,7459.19,PJ,39
2805,38,4281.83,PJ,21
2806,35,1655.66,PF,55
2807,20,2241.99,PJ,57
2808,59,2529.46,PF,114
2809,71,14406.79,PF,102
2810,56,13830.17,Agro,41
2811,58,3831.16,PJ,93
2812,66,13124.59,PF,70
2813,28,4278.91,PJ,82
2814,56,3784.5,Agro,49
2815,41,5144.56,Agro,44
2816,63,6172.51,PF,35
2817,36,3151.53,PF,91
2818,21,5001.5,PF,5
2819,43,9226.71,PF,71
2820,55,5451.42,Agro,74
2821,59,5085.9,Agro,74
2822,49,7297.92,PF,51
2823,56,8378.0,Agro,57
2824,62,4674.64,PF,58
2825,63,3363.22,PF,92
2826,53,5717.93,Agro,36
2827,57,1373.1,PF,10
2828,54,4153.65,Agro,50
2829,50,680.45,Agro,99
2830,53,1286.1,PF,117
2831,20,1140.31,PJ,99
2832,26,11360.31,PJ,37
2833,25,4970.05,PF,112
2834,50,1790.7,PF,20
2835,23,7279.76,PF,13
2836,58,10839.19,PF,75
2837,56,7381.92,PF,109
2838,21,4226.09,PJ,19
2839,30,5919.39,Agro,92
2840,66,10109.16,Agro,102
2841,19,3376.53,PF,56
2842,22,5033.61,PJ,45
2843,61,4000.78,PJ,60
2844,44,1351.9,PF,68
2845,49,10231.79,PJ,57
2846,38,25484.29,PF,54
2847,25,2442.96,PJ,37
2848,55,10616.28,PJ,83
2849,25,2505.9,PJ,37
2850,67,5465.61,PF,117
2851,20,16422.54,Agro,14
2852,71,3241.04,PF,95
2853,61,4857.36,PF,92
2854,20,1163.05,PJ,100
2855,39,2888.92,Agro,44
2856,23,1069.54,PF,102
2857,19,6928.11,PF,83
2858,40,9559.68,Agro,42
2859,61,4116.23,PF,1
2860,19,6177.75,PF,23
2861,55,3787.33,PF,119
2862,34,8887.81,Agro,64
2863,52,5451.08,PJ,28
2864,51,1003.72,PF,112
2865,40,10425.24,PJ,4
2866,47,3598.84,PF,41
2867,69,1778.8,PF,60
2868,25,3459.41,Agro,18
2869,39,1073.14,Agro,63
2870,61,1808.2,PF,61
2871,53,5510.22,Agro,49
2872,22,5892.11,PF,47
2873,30,6280.16,PF,115
2874,46,4927.41,PF,39
2875,48,2823.43,Agro,89
2876,64,4705.24,PF,82
2877,74,3464.19,PJ,6
2878,72,1338.59,Agro,83
2879,33,2649.35,Agro,53
2880,59,10012.93,PJ,76
2881,47,17511.89,Agro,25
2882,74,8275.21,PJ,99
2883,72,16898.13,Agro,65
2884,33,5262.23,PJ,5
2885,29,19809.18,PF,65
2886,34,25427.61,PJ,8
2887,33,1228.1,PF,39
2888,29,5867.56,PF,111
2889,25,5266.62,Agro,43
2890,37,3500.7,PF,82
2891,20,7284.71,PF,110
2892,33,5079.15,PF,73
2893,47,2728.86,PJ,5
2894,62,4811.27,PF,119
2895,40,12883.15,PJ,4
2896,45,5687.53,PF,108
2897,68,8115.77,PJ,93
2898,57,3937.72,PJ,1
2899,71,7056.12,PF,94
2900,22,1868.01,PJ,56
2901,37,3295.2,PJ,45
2902,57,4527.23,PF,65
2903,73,1770.35,PF,3
2904,61,2529.63,Agro,22
2905,18,6313.78,PJ,72
2906,74,5452.7,Agro,56
2907,47,9368.35,Agro,18
2908,38,3039.93,PF,25
2909,37,5146.55,PF,48
2910,23,2871.26,PJ,116
2911,39,8646.44,PJ,84
2912,35,12741.21,PF,31
2913,25,7234.81,Agro,30
2914,56,11486.82,PF,80
2915,49,5044.23,PF,66
2916,50,9362.57,PF,81
2917,70,5220.43,PF,10
2918,33,2164.74,PF,71
2919,29,5987.19,PF,59
2920,55,2216.67,PF,106
2921,69,31930.06,PF,51
2922,51,3762.09,PJ,116
2923,31,8234.03,PF,9
2924,53,4866.2,PF,54
2925,50,1831.9,PJ,62
2926,40,1076.19,PF,81
2927,67,8948.23,PF,9
2928,62,16974.59,PF,9
2929,19,2730.27,PF,101
2930,58,1305.9,PJ,24
2931,38,3789.05,PF,39
2932,19,2322.28,PF,75
2933,44,2921.19,Agro,8
2934,74,8008.82,PF,25
2935,26,4720.31,PJ,110
2936,18,2531.06,PF,66
2937,28,7869.9,Agro,10
2938,20,8379.12,PF,117
2939,69,3753.16,PF,24
2940,40,5488.08,PF,112
2941,43,7453.22,PF,80
2942,21,6911.09,PF,83
2943,35,5077.08,PF,59
2944,72,15460.89,PF,31
2945,23,7833.34,PF,11
2946,52,3427.06,Agro,6
2947,39,3443.57,PF,70
2948,60,3144.88,PJ,32
2949,32,8149.38,PF,39
2950,39,2986.33,PF,48
2951,54,3498.47,PF,13
2952,69,11457.71,PJ,59
2953,59,5729.05,PF,67
2954,29,12820.83,PF,56
2955,64,9306.31,PJ,41
2956,66,1917.28,PJ,56
2957,59,4529.17,PF,35
2958,55,10850.42,PF,38
2959,35,1848.74,PF,81
2960,62,6875.84,Agro,67
2961,52,4762.89,PJ,34
2962,47,1207.33,PF,76
2963,41,5408.5,PJ,88
2964,59,2514.99,Agro,70
2965,47,1931.16,PF,106
2966,31,4950.84,Agro,11
2967,23,1048.71,PF,112
2968,20,2865.7,PF,27
2969,33,37833.09,PF,48
2970,24,8268.25,Agro,24
2971,69,2428.09,PF,18
2972,31,15113.34,Agro,27
2973,26,2222.45,PF,54
2974,32,3155.95,PF,55
2975,38,1960.43,PF,105
2976,52,6032.18,PF,21
2977,19,14689.73,PF,59
2978,44,2210.1,PF,115
2979,19,945.44,PF,34
2980,52,11763.69,Agro,97
2981,35,17035.26,PJ,58
2982,31,996.19,PF,48
2983,37,7101.37,Agro,54
2984,35,5891.14,Agro,18
2985,27,2617.62,PJ,3
2986,42,1610.85,PF,24
2987,19,10866.07,PF,1
2988,42,5671.77,PF,6
2989,71,6024.21,PF,19
2990,50,2988.67,PJ,86
2991,53,2587.57,PF,115
2992,48,689.54,PF,43
2993,31,4095.23,PJ,8
2994,18,15538.27,PF,69
2995,63,2411.0,PF,52
2996,33,1453.99,PF,73
2997,71,6964.16,Agro,47
2998,63,8071.25,Agro,85
2999,69,3075.66,PF,28
3000,20,3718.18,PF,46
3001,52,6070.05,PF,4
3002,58,4339.7,PJ,88
3003,23,10939.15,Agro,8
3004,42,34537.26,PF,116
3005,30,1252.21,PF,61
3006,70,13145.1,PF,17
3007,51,5346.56,PF,34
3008,25,14921.54,PF,20
3009,38,8773.43,PF,80
3010,51,5161.2,PF,74
3011,21,9027.39,PJ,34
3012,42,3585.58,PF,43
3013,32,2645.35,PJ,10
3014,21,9402.12,PF,94
3015,62,2501.23,PJ,30
3016,29,8216.49,PF,115
3017,49,5037.16,PF,25
3018,49,762.38,PF,57
3019,45,3104.15,PF,110
3020,30,6424.48,PF,63
3021,48,3551.76,Agro,107
3022,31,640.73,Agro,105
3023,37,14137.7,PF,71
3024,35,5627.95,PF,47
3025,46,7009.29,PF,84
3026,23,3365.66,Agro,81
3027,49,7519.02,PJ,3
3028,46,21329.71,PF,111
3029,60,2729.69,PJ,46
3030,19,18650.16,PF,104
3031,40,6760.49,Agro,36
3032,36,2451.5,PF,26
3033,48,28851.36,PF,10
3034,68,6723.15,Agro,34
3035,22,8443.76,Agro,78
3036,36,3962.06,Agro,8
3037,51,2599.15,PF,55
3038,27,5620.92,PF,91
3039,42,17416.46,PF,10
3040,19,3836.33,Agro,57
3041,28,4810.71,PF,114
3042,67,15757.36,PF,79
3043,48,3865.08,PF,101
3044,73,7392.5,Agro,86
3045,32,9915.76,Agro,45
3046,26,4198.89,PF,50
3047,40,6297.26,Agro,64
3048,36,8340.53,PF,95
3049,26,3566.24,PF,2
3050,52,9439.06,PF,45
3051,38,3172.93,PF,95
3052,26,2863.87,PF,62
3053,45,1448.62,PF,14
3054,63,3285.36,PJ,74
3055,68,2559.58,PF,94
3056,24,3566.36,PF,100
3057,33,8019.2,PF,111
3058,33,1235.78,PF,104
3059,50,1012.59,PJ,15
3060,21,2699.27,Agro,14
3061,21,7108.06,PJ,31
3062,56,6192.49,PF,29
3063,57,2664.98,PF,27
3064,34,12525.56,Agro,85
3065,54,2902.34,PF,9
3066,56,7115.02,PF,20
3067,69,3676.7,Agro,99
3068,46,2452.78,PF,58
3069,69,3028.88,PJ,79
3070,53,8841.4,PF,88
3071,55,6560.49,PF,49
3072,56,10662.44,Agro,57
3073,67,6560.28,PF,16
3074,54,1354.33,PF,100
3075,69,26676.33,PF,75
3076,52,6635.14,PF,8
3077,24,7418.54,PF,67
3078,44,3635.6,PF,19
3079,45,11974.6,PF,110
3080,39,2049.83,PJ,105
3081,31,8005.33,PF,67
3082,24,931.03,PF,36
3083,54,8448.69,PF,89
3084,39,2072.19,PF,60
3085,22,6133.96,Agro,36
3086,72,14557.66,PF,11
3087,19,9491.71,PF,51
3088,44,13088.71,PF,80
3089,38,12048.3,PF,55
3090,71,3231.09,Agro,54
3091,55,7932.03,PF,17
3092,32,1236.53,Agro,62
3093,38,2836.85,Agro,42
3094,27,14974.8,PJ,24
3095,40,3611.83,PF,17
3096,73,1102.79,PF,48
3097,56,24611.25,PF,84
3098,22,7706.35,PF,86
3099,18,9059.62,PF,70
3100,30,2243.12,PJ,7
3101,38,6168.71,PJ,14
3102,43,6039.4,PF,11
3103,67,2547.36,PF,12
3104,62,4290.44,PF,110
3105,38,1479.75,PF,5
3106,70,3724.29,Agro,5
3107,35,10711.54,PF,20
3108,54,2704.09,Agro,54
3109,62,22603.01,Agro,55
3110,49,1557.95,Agro,58
3111,53,3991.25,PF,79
3112,34,2906.94,PF,90
3113,52,4255.02,PF,97
3114,66,14723.2,PF,30
3115,28,2235.98,Agro,24
3116,38,3425.43,PF,87
3117,69,8296.63,PF,73
3118,72,5295.05,PF,3
3119,70,5654.12,PJ,100
3120,43,2270.55,Agro,48
3121,21,4641.22,PF,71
3122,51,12152.17,PF,22
3123,69,1356.12,PJ,14
3124,65,2813.41,PF,48
3125,35,1150.06,PJ,29
3126,57,7552.1,PF,50
3127,52,13100.12,PJ,80
3128,58,4244.04,Agro,112
3129,46,2198.62,Agro,98
3130,69,2250.71,PJ,10
3131,46,3875.21,PJ,71
3132,55,3863.4,Agro,89
3133,59,10193.09,Agro,27
3134,38,2878.14,Agro,79
3135,59,6960.89,Agro,96
3136,30,3849.21,PF,28
3137,66,2708.62,PJ,9
3138,58,3773.28,PF,71
3139,34,6433.22,PF,80
3140,73,10218.41,PF,26
3141,26,4017.53,PF,99
3142,58,1875.91,PF,81
3143,18,10935.52,PF,87
3144,19,2395.78,PF,8
3145,65,6055.11,PF,2
3146,46,4818.09,PF,95
3147,50,4329.23,PF,57
3148,27,3328.97,PJ,52
3149,67,8071.7,PF,58
3150,57,279.88,PF,96
3151,38,12199.82,Agro,93
3152,45,2368.46,PF,3
3153,28,6811.49,PF,8
3154,72,6529.07,Agro,59
3155,51,13629.36,PF,2
3156,25,5757.16,PF,95
3157,39,2531.87,Agro,62
3158,25,1361.3,PJ,115
3159,66,3718.06,Agro,49
3160,32,1026.04,PJ,101
3161,34,2972.66,PF,20
3162,40,3888.95,PF,29
3163,41,2830.1,PF,17
3164,62,5081.79,PF,74
3165,36,4068.85,PF,105
3166,22,3781.4,PF,22
3167,49,706.75,PF,6
3168,61,1744.52,PF,62
3169,18,8218.36,PJ,107
3170,40,9352.56,PF,98
3171,54,1128.88,PF,31
3172,25,2561.19,PF,62
3173,30,11586.23,PF,119
3174,25,2767.14,PF,12
3175,74,4495.39,PF,12
3176,40,15575.34,Agro,63
3177,60,3680.26,Agro,16
3178,18,3282.05,PF,25
3179,62,4334.54,PF,22
3180,68,21649.31,PJ,91
3181,41,7023.11,PF,88
3182,52,4990.37,PF,76
3183,41,3230.89,PJ,117
3184,34,7563.23,PF,18
3185,22,8331.18,PF,45
3186,37,2082.78,Agro,111
3187,38,8512.6,PF,80
3188,57,4354.99,PJ,68
3189,48,5013.25,PF,12
3190,63,2422.53,PF,49
3191,53,3568.91,PF,33
3192,28,2155.73,PJ,86
3193,69,2074.4,PF,63
3194,32,6645.35,PF,18
3195,36,3699.33,PJ,54
3196,24,1737.65,Agro,112
3197,68,28047.14,PF,97
3198,45,1998.75,PF,27
3199,68,11774.39,PF,106
3200,60,1508.44,PF,83
3201,22,7081.22,PF,112
3202,22,4022.07,PF,78
3203,47,2971.3,PF,25
3204,71,5752.52,PF,34
3205,49,5165.76,Agro,88
3206,25,2565.81,Agro,102
3207,27,2474.54,PJ,60
3208,55,1395.31,PF,54
3209,64,6275.77,PJ,87
3210,49,1802.55,Agro,5
3211,65,4930.42,PF,108
3212,45,7894.98,PF,36
3213,34,5804.82,PF,54
3214,48,2755.89,PF,88
3215,25,10168.5,Agro,36
3216,57,3546.17,PJ,69
3217,42,1690.32,Agro,39
3218,26,3916.75,PF,70
3219,19,7859.18,PJ,109
3220,32,2865.42,PJ,100
3221,67,9922.36,PJ,109
3222,20,2653.78,PF,4
3223,66,2959.07,Agro,74
3224,53,2128.42,Agro,116
3225,21,8492.75,PF,65
3226,31,4709.82,PF,85
3227,58,2244.39,Agro,40
3228,58,3579.69,PF,103
3229,42,421.19,PF,37
3230,72,9157.95,PF,67
3231,67,4287.26,PF,111
3232,27,716.95,PF,31
3233,38,1532.5,PF,91
3234,53,3507.73,Agro,81
3235,29,1717.57,PF,87
3236,44,9271.31,Agro,77
3237,57,6869.58,Agro,47
3238,19,6552.68,PF,27
3239,71,611.87,PJ,51
3240,30,3228.05,PF,20
3241,70,2812.72,PF,110
3242,49,2291.03,PF,117
3243,48,3525.79,PF,13
3244,33,1996.22,PF,63
3245,49,5838.19,PF,44
3246,49,9074.66,Agro,24
3247,51,8470.18,PF,119
3248,28,4401.37,PF,105
3249,27,24328.21,PF,3
3250,32,12234.07,PF,107
3251,34,4531.25,Agro,10
3252,57,3341.52,PF,65
3253,35,14334.46,Agro,49
3254,72,11004.55,PJ,58
3255,26,1590.27,PF,77
3256,42,11715.37,PF,78
3257,57,4343.78,PJ,97
3258,31,2468.27,Agro,2
3259,42,1008.92,PF,66
3260,67,3963.44,PF,103
3261,39,4866.93,PF,105
3262,69,17498.35,PJ,31
3263,47,10570.13,PF,68
3264,37,3083.1,Agro,98
3265,38,6710.8,PF,83
3266,61,9518.57,PF,37
3267,49,5264.63,PJ,73
3268,68,3072.59,PF,24
3269,63,3210.76,PF,77
3270,66,6690.06,PF,44
3271,73,6838.92,PF,94
3272,38,3887.95,PF,83
3273,52,604.67,PF,41
3274,49,1750.37,PF,74
3275,47,8068.73,PF,51
3276,72,893.66,PJ,42
3277,56,12674.47,PF,108
3278,66,11259.03,PF,78
3279,29,5079.04,PJ,40
3280,58,7929.5,PF,48
3281,64,7502.71,PJ,113
3282,35,4476.07,PF,84
3283,38,1637.44,PF,4
3284,30,10655.36,PF,102
3285,38,15150.43,Agro,108
3286,25,1868.94,PF,60
3287,63,1589.22,PF,114
3288,57,4405.29,PF,39
3289,63,2978.04,PF,5
3290,24,5519.04,PF,106
3291,40,12918.24,PF,96
3292,61,815.22,PJ,6
3293,49,17413.79,Agro,14
3294,28,3549.87,Agro,70
3295,39,7401.39,PF,78
3296,39,8062.51,PJ,12
3297,60,8850.89,PJ,62
3298,42,5164.31,PF,27
3299,39,6225.75,PJ,54
3300,45,6193.26,PF,90
3301,46,2968.39,PJ,12
3302,30,1204.18,Agro,8
3303,35,1853.17,Agro,74
3304,19,4521.55,Agro,16
3305,46,2619.02,PF,52
3306,38,2623.86,PF,26
3307,32,20731.32,PF,8
3308,69,9770.43,PJ,105
3309,44,4017.2,PF,45
3310,67,8413.8,Agro,93
3311,48,3511.45,PF,84
3312,32,5369.98,PF,81
3313,68,6997.46,PJ,19
3314,40,3518.94,PF,17
3315,41,2840.68,PF,103
3316,61,13084.0,PF,65
3317,30,8032.82,PF,116
3318,39,809.41,PJ,29
3319,60,2879.84,Agro,14
3320,54,2630.64,PJ,17
3321,50,2990.18,PF,13
3322,73,9797.89,PF,93
3323,20,4990.87,PJ,98
3324,71,1616.95,PF,91
3325,36,3617.1,PF,63
3326,40,7580.92,Agro,110
3327,46,4122.78,PF,33
3328,47,2934.4,PJ,29
3329,56,6405.9,PF,37
3330,61,17935.8,PJ,103
3331,64,7109.16,PF,83
3332,42,13915.42,Agro,46
3333,54,3096.13,Agro,24
3334,64,4882.0,PF,14
3335,25,4803.78,PJ,111
3336,59,5404.26,PF,101
3337,33,6991.26,PF,5
3338,25,2356.25,PJ,53
3339,18,8249.16,PF,88
3340,61,1336.34,Agro,98
3341,22,1688.16,PF,114
3342,20,27132.86,PF,95
3343,18,3267.9,Agro,30
3344,21,8809.76,PF,60
3345,57,19122.72,PF,73
3346,52,771.58,PF,91
3347,49,12100.44,PF,28
3348,59,8259.79,Agro,106
3349,51,18257.26,PF,26
3350,60,1909.85,PJ,18
3351,42,15693.53,PF,36
3352,27,2720.22,PF,8
3353,38,11428.01,PF,18
3354,63,4775.16,PF,84
3355,56,9105.33,Agro,58
3356,44,5110.72,PF,32
3357,44,1128.31,PF,93
3358,19,404.87,PF,49
3359,58,5813.47,PF,48
3360,65,3979.9,PF,82
3361,30,6758.64,PF,71
3362,26,4016.95,PF,65
3363,69,24697.61,PF,92
3364,53,5910.17,PF,33
3365,39,3437.3,PF,50
3366,59,6437.47,PF,4
3367,43,3487.92,Agro,119
3368,71,5294.08,PJ,84
3369,29,1855.7,PJ,117
3370,34,4881.13,PF,116
3371,31,3353.36,Agro,36
3372,31,2001.82,PF,95
3373,74,23875.04,PF,102
3374,51,2065.26,PF,28
3375,70,4942.23,Agro,3
3376,74,2585.71,PF,6
3377,37,6233.12,PF,45
3378,28,1773.11,PF,23
3379,33,9626.6,PF,7
3380,68,25057.41,PF,61
3381,48,2510.83,Agro,100
3382,72,13011.32,Agro,65
3383,23,3620.97,PJ,6
3384,73,16393.38,PF,24
3385,36,28305.15,PF,37
3386,54,4076.67,PF,45
3387,21,1456.49,PJ,51
3388,64,10493.04,PF,100
3389,21,5881.3,Agro,88
3390,37,7342.49,Agro,102
3391,27,3744.8,PF,45
3392,41,2422.14,PF,63
3393,71,12435.1,PJ,29
3394,52,6347.6,PF,101
3395,43,1548.67,PJ,109
3396,54,8514.28,PF,96
3397,55,7251.29,PJ,25
3398,38,3788.63,PF,10
3399,71,17959.07,PJ,35
3400,57,2997.28,Agro,55
3401,56,4293.3,PF,25
3402,38,9089.89,PF,91
3403,27,5226.05,PF,45
3404,55,1623.7,PF,96
3405,63,5693.27,PJ,12
3406,21,3528.01,PF,4
3407,74,9755.6,PF,106
3408,62,5546.79,Agro,90
3409,37,5300.76,PJ,67
3410,34,2124.73,PF,17
3411,72,4088.69,PF,73
3412,24,10679.5,Agro,93
3413,21,2640.63,PF,65
3414,46,4788.44,Agro,82
3415,31,2323.53,Agro,105
3416,20,1906.31,PF,53
3417,41,4592.19,Agro,84
3418,54,5647.91,Agro,57
3419,33,24223.79,PF,105
3420,72,3413.97,Agro,98
3421,69,4721.42,PF,115
3422,21,1807.94,Agro,28
3423,73,8020.79,PF,112
3424,41,6757.96,PF,99
3425,51,16166.81,PF,16
3426,47,11959.7,PF,21
3427,35,6510.2,Agro,77
3428,36,3374.3,Agro,99
3429,48,5789.12,PF,42
3430,36,4497.11,PJ,54
3431,66,10537.74,PF,32
3432,63,9518.43,PF,114
3433,36,3877.2,Agro,38
3434,39,1526.0,PF,70
3435,41,14281.35,PF,114
3436,62,7828.29,PF,102
3437,29,3806.28,PJ,38
3438,47,7587.81,PF,54
3439,55,5218.1,Agro,60
3440,70,14113.6,PF,77
3441,48,1049.61,PF,110
3442,53,3576.88,PF,117
3443,36,17663.29,PF,103
3444,65,7712.2,PF,77
3445,62,20294.1,PF,47
3446,53,1849.28,PJ,12
3447,47,11588.37,PF,53
3448,72,11045.51,PF,33
3449,66,1280.0,PF,28
3450,72,3880.03,PF,3
3451,50,4513.27,PJ,82
3452,35,1345.28,PF,26
3453,69,3945.45,PF,54
3454,66,9882.75,PF,40
3455,45,3594.86,Agro,66
3456,64,5965.25,PF,68
3457,28,5999.89,Agro,114
3458,74,4867.25,PJ,92
3459,71,2795.75,PF,92
3460,62,8325.27,Agro,89
3461,50,1380.74,Agro,90
3462,34,4948.65,PF,109
3463,23,14889.17,PF,47
3464,21,3436.13,Agro,2
3465,37,2746.67,PF,42
3466,65,8781.59,PF,34
3467,64,5601.25,Agro,94
3468,44,8922.74,PF,21
3469,32,5068.49,PJ,108
3470,23,727.32,PF,101
3471,64,12631.27,PF,44
3472,31,25745.65,PF,87
3473,28,13728.55,PF,97
3474,56,289.72,PF,2
3475,26,7050.62,PF,91
3476,43,3383.29,PJ,112
3477,33,2064.42,PF,59
3478,22,5421.81,PJ,86
3479,74,4362.68,PF,98
3480,69,7382.93,PF,16
3481,27,5142.34,PF,20
3482,67,2004.9,Agro,26
3483,20,3098.64,Agro,16
3484,30,2723.39,PF,70
3485,60,1244.9,PF,109
3486,66,1640.38,PF,108
3487,47,4151.17,PF,23
3488,71,15352.03,PF,42
3489,62,3202.08,PF,37
3490,23,2681.3,PF,72
3491,34,1910.21,PF,6
3492,62,5036.31,PF,37
3493,68,12624.66,PF,116
3494,70,24395.31,PF,22
3495,36,6175.34,PJ,6
3496,59,5497.2,PJ,118
3497,52,3181.86,PJ,32
3498,63,3636.39,PF,17
3499,43,8130.19,Agro,38
3500,68,3820.36,PF,17
3501,22,4316.39,PF,37
3502,46,4816.11,PJ,23
3503,54,3063.57,PF,49
3504,37,4628.63,Agro,61
3505,66,976.99,Agro,49
3506,38,7624.09,Agro,61
3507,27,32254.65,PF,77
3508,22,3160.12,PF,32
3509,53,6628.08,PJ,86
3510,23,9713.39,PJ,63
3511,43,13686.6,PF,7
3512,21,3978.03,PF,22
3513,56,1161.36,PF,85
3514,56,6086.24,PF,6
3515,67,5447.45,PJ,61
3516,52,3727.4,PF,14
3517,18,4416.89,PF,16
3518,41,5513.44,PF,3
3519,74,6564.36,Agro,9
3520,53,6347.7,Agro,47
3521,23,4129.25,PF,85
3522,58,6683.67,PF,114
3523,71,3912.67,PF,94
3524,63,8214.21,PF,94
3525,61,2975.14,PF,42
3526,74,5210.58,PF,42
3527,48,1340.78,PF,96
3528,37,3655.81,PF,23
3529,41,7738.72,PF,3
3530,42,2149.55,PF,1
3531,53,3804.42,PJ,67
3532,38,717.62,PF,101
3533,47,1645.07,PF,71
3534,41,2028.03,Agro,3
3535,61,5331.57,PF,100
3536,59,6417.14,PF,49
3537,47,4699.24,PJ,67
3538,39,3618.9,PF,55
3539,45,3629.02,Agro,4
3540,24,8715.31,PF,31
3541,52,5826.99,PF,66
3542,72,3762.52,PF,78
3543,45,13830.61,PF,101
3544,31,23388.04,PF,64
3545,73,1814.21,Agro,31
3546,27,7465.2,PF,117
3547,33,58215.78,PF,63
3548,33,6149.74,PF,66
3549,71,5390.29,PF,31
3550,48,4700.45,PF,47
3551,59,7274.61,PF,107
3552,42,8990.46,PF,22
3553,30,1815.63,PF,74
3554,23,4811.74,PJ,116
3555,61,799.83,PF,94
3556,26,4156.99,PF,97
3557,62,2387.13,Agro,83
3558,53,6446.82,Agro,46
3559,73,1306.22,Agro,89
3560,60,3262.16,PF,58
3561,37,10649.15,Agro,119
3562,35,2861.02,PF,61
3563,60,1070.68,PF,118
3564,74,6039.2,PF,46
3565,38,3074.13,PF,1
3566,21,4235.65,PF,96
3567,67,2741.07,PF,25
3568,50,23849.47,PF,61
3569,44,1413.1,PF,105
3570,24,47419.86,PF,81
3571,23,3595.69,PF,14
3572,32,5691.66,PF,45
3573,35,3103.12,PJ,77
3574,49,3000.98,PF,102
3575,73,2623.16,Agro,39
3576,28,7950.63,PF,66
3577,37,1589.79,PF,32
3578,41,6576.69,PF,96
3579,32,856.12,PF,58
3580,65,6116.98,PF,104
3581,24,9694.5,PF,56
3582,38,1772.92,PF,6
3583,59,8459.07,PF,89
3584,43,5121.02,Agro,67
3585,61,17654.41,PJ,82
3586,73,2479.56,PJ,50
3587,31,46760.25,Agro,118
3588,74,725.87,PF,119
3589,54,3775.91,PF,38
3590,38,1262.87,PF,107
3591,35,21608.53,PF,3
3592,22,3986.38,Agro,112
3593,20,4284.04,PJ,5
3594,40,7006.48,Agro,24
3595,43,4895.91,PF,54
3596,54,3056.39,PF,34
3597,41,1798.45,PF,111
3598,66,5624.07,Agro,112
3599,36,6654.62,Agro,39
3600,68,8572.39,PF,112
3601,42,22701.39,PF,88
3602,38,863.49,Agro,100
3603,29,4655.6,Agro,92
3604,74,12751.32,Agro,48
3605,58,4448.77,PF,49
3606,50,757.07,PF,34
3607,67,1749.65,Agro,80
3608,70,6392.34,PF,100
3609,21,6209.02,Agro,7
3610,59,8417.06,PJ,18
3611,74,2631.19,PJ,70
3612,24,6050.56,PF,114
3613,39,2306.09,PJ,92
3614,72,6050.92,PF,103
3615,50,5128.51,PF,34
3616,34,2548.63,PF,51
3617,41,17095.1,PF,105
3618,51,1255.75,PF,93
3619,45,4388.33,PF,68
3620,60,2504.08,PF,14
3621,58,21319.16,Agro,69
3622,56,7932.46,PF,89
3623,39,2923.54,PF,103
3624,66,3929.34,PF,8
3625,34,21785.63,PF,15
3626,51,2305.33,PJ,83
3627,23,1198.04,PF,59
3628,63,6203.11,PF,11
3629,23,6316.45,PF,20
3630,51,8373.5,PF,55
3631,18,8417.77,Agro,36
3632,27,20263.26,PJ,82
3633,38,1243.26,PF,14
3634,22,1877.61,Agro,58
3635,19,8347.88,PF,38
3636,39,2029.41,Agro,89
3637,65,1532.61,PF,80
3638,74,21865.73,Agro,82
3639,19,1344.86,Agro,1
3640,27,3710.72,Agro,104
3641,51,4686.8,Agro,65
3642,33,14006.96,PF,1
3643,65,1102.08,PJ,115
3644,68,6852.58,PF,85
3645,56,2410.76,PJ,60
3646,39,8120.03,PF,25
3647,29,2379.28,PF,91
3648,41,17289.33,Agro,10
3649,64,2390.42,PF,50
3650,57,685.68,PF,12
3651,55,2614.74,PF,92
3652,27,3987.66,PF,113
3653,52,11682.92,PF,32
3654,68,1795.91,PF,33
3655,66,1824.54,PJ,72
3656,49,10598.44,PF,106
3657,24,1635.69,PF,26
3658,38,4259.1,PF,42
3659,37,4328.94,PF,50
3660,43,5849.22,Agro,61
3661,21,2697.61,PF,41
3662,63,2341.17,PF,57
3663,69,6424.77,PF,2
3664,39,2399.95,Agro,99
3665,32,1655.78,PJ,98
3666,73,13124.55,PF,70
3667,57,7262.48,PF,31
3668,38,20211.4,PF,23
3669,32,9201.98,PJ,76
3670,39,1781.99,Agro,54
3671,69,5308.66,PF,115
3672,45,2180.91,PF,28
3673,31,1311.22,PF,79
3674,44,3436.61,Agro,19
3675,58,10777.61,PJ,76
3676,57,6123.75,PF,114
3677,45,1615.31,PF,48
3678,43,3341.34,PF,2
3679,66,4383.96,Agro,11
3680,19,1272.46,PF,44
3681,42,8695.3,PJ,101
3682,73,4092.91,PF,59
3683,20,1615.7,PJ,59
3684,25,1544.2,PF,38
3685,61,11855.31,PF,25
3686,50,3624.06,PF,107
3687,59,12737.19,PF,21
3688,69,17287.25,PF,42
3689,52,11136.23,Agro,36
3690,23,3207.52,PF,9
3691,56,666.29,Agro,12
3692,69,6313.19,PF,10
3693,40,26193.36,PF,59
3694,42,4777.57,PF,110
3695,67,1000.39,PF,5
3696,60,2864.35,PF,33
3697,36,4242.95,PF,69
3698,22,2041.85,PF,80
3699,68,631.97,PF,63
3700,28,4544.71,PF,101
3701,73,2623.07,Agro,101
